项目名称,id,确权区域ID,初始日期,项目进展情况,填海情况,填海超面积情况,海域使用上报情况,动态监测情况,违法情况,用海调整情况,调整上报情况,调整上报审批情况,确权发证情况,受益方上报情况,受益方上报审批情况,relevance
项目名称618,618,442,2011-06-01,竣工,未填海,正常,上报预警,已监测,违法,无调整,已上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称619,619,442,2016-04-01,竣工,填海,正常,上报预警,已监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称1899,1899,1386,2012-04-01,竣工,填海,正常,上报预警,已监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称1395,1395,995,2012-04-01,开工,填海,正常,上报预警,未监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称631,631,449,2016-06-01,竣工,未填海,正常,上报预警,未监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称1655,1655,1183,2013-02-01,竣工,填海,超面积,上报预警,未监测,违法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称1656,1656,1184,2012-06-01,竣工,填海,正常,上报预警,已监测,违法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称2425,2425,1771,2014-05-01,竣工,填海,正常,已上报,未监测,违法,无调整,未上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称890,890,643,2014-05-01,竣工,填海,超面积,上报预警,已监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称382,382,276,2011-04-01,开工,未填海,正常,已上报,已监测,合法,无调整,未上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称1665,1665,1191,2016-03-01,开工,填海,正常,上报预警,已监测,合法,有调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称1923,1923,1405,2011-05-01,竣工,未填海,正常,上报预警,已监测,合法,无调整,已上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称900,900,648,2016-06-01,开工,未填海,正常,已上报,未监测,合法,无调整,未上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称1668,1668,1192,2014-03-01,竣工,填海,正常,上报预警,已监测,合法,无调整,已上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称901,901,648,2013-06-01,竣工,填海,正常,上报预警,未监测,合法,无调整,已上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称135,135,94,2015-06-01,竣工,填海,正常,上报预警,已监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称1927,1927,1409,2016-05-01,开工,未填海,超面积,上报预警,已监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称1672,1672,1195,2012-05-01,竣工,未填海,超面积,上报预警,已监测,合法,无调整,已上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称908,908,654,2013-02-01,竣工,填海,正常,上报预警,已监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称1932,1932,1414,2016-05-01,竣工,填海,超面积,上报预警,已监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称1933,1933,1415,2016-05-01,竣工,未填海,正常,上报预警,未监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称654,654,469,2015-06-01,竣工,填海,正常,上报预警,未监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称1679,1679,1201,2012-06-01,竣工,填海,正常,上报预警,已监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称662,662,477,2015-04-01,竣工,填海,正常,上报预警,已监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称919,919,663,2014-05-01,开工,填海,超面积,上报预警,已监测,合法,无调整,已上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称1176,1176,839,2016-04-01,开工,填海,正常,上报预警,未监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称409,409,295,2011-04-01,开工,未填海,超面积,上报预警,未监测,合法,有调整,已上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称1433,1433,1023,2016-06-01,竣工,填海,正常,上报预警,未监测,合法,无调整,已上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称1691,1691,1213,2015-05-01,开工,未填海,正常,上报预警,未监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称928,928,670,2014-05-01,竣工,填海,正常,上报预警,已监测,合法,无调整,已上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称1703,1703,1225,2016-04-01,竣工,未填海,正常,上报预警,已监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称1194,1194,853,2016-04-01,开工,填海,正常,上报预警,未监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称687,687,491,2013-05-01,竣工,填海,正常,已上报,未监测,合法,有调整,未上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称1455,1455,1040,2013-06-01,开工,填海,正常,上报预警,已监测,合法,无调整,已上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称2487,2487,1824,2014-05-01,开工,填海,正常,上报预警,已监测,合法,有调整,已上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称1465,1465,1045,2015-05-01,开工,未填海,超面积,上报预警,已监测,合法,无调整,已上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称1977,1977,1441,2016-03-01,开工,未填海,正常,上报预警,已监测,合法,无调整,已上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称698,698,497,2013-05-01,竣工,未填海,正常,上报预警,未监测,合法,有调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称449,449,319,2015-05-01,验收,未填海,超面积,上报预警,未监测,违法,有调整,已上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称708,708,506,2015-06-01,竣工,填海,正常,已上报,已监测,违法,无调整,未上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称712,712,509,2013-05-01,开工,填海,正常,上报预警,未监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称458,458,327,2013-05-01,开工,未填海,超面积,上报预警,已监测,合法,无调整,已上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称1228,1228,877,2012-04-01,竣工,未填海,正常,上报预警,未监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称2508,2508,1839,2015-05-01,开工,填海,正常,已上报,已监测,合法,无调整,未上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称974,974,703,2015-03-01,开工,填海,正常,上报预警,已监测,违法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称976,976,704,2010-06-01,竣工,填海,正常,上报预警,已监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称1488,1488,1063,2015-06-01,开工,未填海,超面积,上报预警,未监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称210,210,143,2015-03-01,竣工,填海,超面积,上报预警,已监测,合法,有调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称978,978,706,2016-06-01,开工,填海,超面积,已上报,已监测,合法,无调整,未上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称1235,1235,883,2010-03-01,验收,未填海,正常,上报预警,未监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称984,984,712,2015-06-01,竣工,填海,正常,上报预警,未监测,合法,无调整,已上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称475,475,338,2015-05-01,竣工,填海,正常,上报预警,未监测,合法,无调整,已上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称223,223,153,2015-06-01,竣工,填海,正常,上报预警,已监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称479,479,340,2015-06-01,开工,填海,正常,上报预警,未监测,合法,无调整,已上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称991,991,717,2012-04-01,开工,填海,正常,上报预警,未监测,合法,有调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称739,739,527,2013-05-01,竣工,未填海,超面积,上报预警,未监测,合法,无调整,已上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称234,234,162,2016-04-01,开工,填海,正常,上报预警,未监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称1515,1515,1085,2012-06-01,竣工,未填海,正常,上报预警,已监测,违法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称1516,1516,1086,2016-04-01,竣工,未填海,正常,上报预警,未监测,合法,无调整,已上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称749,749,532,2013-06-01,开工,未填海,超面积,上报预警,已监测,违法,有调整,已上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称2541,2541,1859,2016-05-01,竣工,填海,超面积,上报预警,已监测,违法,有调整,已上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称2542,2542,1860,2015-05-01,开工,未填海,正常,上报预警,未监测,违法,无调整,已上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称1008,1008,731,2014-04-01,竣工,填海,超面积,已上报,已监测,合法,无调整,未上报,已通过,已发证,未上报,已通过,0.00000011777262898249319
项目名称1776,1776,1284,2011-04-01,竣工,填海,正常,上报预警,已监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称2545,2545,1863,2016-05-01,开工,填海,正常,上报预警,已监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称1012,1012,734,2010-06-01,竣工,填海,超面积,上报预警,未监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称1782,1782,1289,2015-05-01,开工,填海,正常,上报预警,已监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称1529,1529,1093,2016-05-01,验收,填海,正常,上报预警,已监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称1020,1020,737,2013-06-01,开工,填海,正常,上报预警,未监测,合法,无调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称2044,2044,1493,2016-05-01,竣工,未填海,正常,上报预警,已监测,合法,有调整,未上报,已通过,已发证,已上报,已通过,0.00000011777262898249319
项目名称2319,2319,1691,2013-02-01,竣工,填海,正常,上报预警,未监测,合法,无调整,未上报,已通过,已发证,未上报,已通过,0
项目名称2331,2331,1699,2014-02-01,竣工,填海,正常,上报预警,未监测,合法,无调整,未上报,已通过,已发证,未上报,已通过,0
项目名称2119,2119,1551,2015-03-01,开工,填海,正常,上报预警,已监测,合法,无调整,未上报,已通过,已发证,未上报,已通过,0
项目名称2146,2146,1569,2015-06-01,验收,填海,超面积,上报预警,已监测,合法,无调整,未上报,已通过,已发证,未上报,已通过,0
项目名称1160,1160,829,2013-04-01,开工,填海,正常,上报预警,未监测,合法,无调整,未上报,已通过,已发证,未上报,已通过,0
项目名称911,911,657,2015-02-01,竣工,填海,正常,上报预警,未监测,违法,无调整,未上报,已通过,已发证,未上报,已通过,0
